gene_id,gene_name,count
YJL158C,CIS3,63158
YJL157C,FAR1,6611
YJL156W-A,YJL156W-A,227
YJL156C,SSY5,1995
YJL155C,FBP26,920
YJL154C,VPS35,7269
YJL153C,INO1,256
YJL152W,YJL152W,13
YJL151C,SNA3,1480
YJL150W,YJL150W,11
YJL149W,DAS1,1870
snR128,snR128,1029
snR190,snR190,117228
YJL148W,RPA34,2452
YJL147C,YJL147C,491
YJL146W,IDS2,1066
YJL145W,SFH5,3163
YJL144W,YJL144W,89
YJL143W,TIM17,2931
YJL142C,IRC9,53
YJL141C,YAK1,2768
YJL140W,RPB4,1024
YJL139C,YUR1,846
YJL138C,TIF2,33153
YJL137C,GLG2,1057
YJL136W-A,YJL136W-A,2
YJL136C,RPS21B,38105
YJL135W,YJL135W,11
YJL134W,LCB3,1986
YJL133C-A,YJL133C-A,536
YJL133W,MRS3,2900
YJL132W,YJL132W,621
YJL131C,AIM23,243
YJL130C,URA2,78530
YJL129C,TRK1,3963
YJL128C,PBS2,5680
YJL127W-A,YJL127W-A,332
YJL127C-B,YJL127C-B,728
YJL127C,SPT10,1283
YJL126W,NIT2,710
YJL125C,GCD14,2412
YJL124C,LSM1,2737
YJL123C,MTC1,3299
YJL122W,ALB1,1580
YJL121C,RPE1,8261
YJL120W,YJL120W,33
YJL119C,YJL119C,10
YJL118W,YJL118W,516
YJL117W,PHO86,7846
YJL116C,NCA3,242
YJL115W,ASF1,1210
tA(AGC)J,tA(AGC)J,0
YJL114W,YJL114W,10
YJL113W,YJL113W,35
tD(GUC)J1,tD(GUC)J1,15
YJL112W,MDV1,1859
YJL111W,CCT7,9262
YJL110C,GZF3,1166
YJL109C,UTP10,25896
YJL108C,PRM10,745
YJL107C,YJL107C,331
YJL106W,IME2,158
YJL105W,SET4,509
YJL104W,PAM16,604
snR37,snR37,136203
YJL103C,GSM1,535
YJL102W,MEF2,1291
tR(ACG)J,tR(ACG)J,2
YJL101C,GSH1,4102
YJL100W,LSB6,1566
YJL099W,CHS6,1673
YJL098W,SAP185,2847
YJL097W,PHS1,4641
YJL096W,MRPL49,1357
YJL095W,BCK1,2568
YJL094C,KHA1,2339
YJL093C,TOK1,2198
YJL092W,SRS2,2921
YJL091C,GWT1,2971
YJL090C,DPB11,1332
YJL089W,SIP4,136
YJL088W,ARG3,2362
YJL087C,TRL1,1349
YJL086C,YJL086C,3
YJL085W,EXO70,1410
YJL084C,ALY2,3236
YJL083W,TAX4,1316
YJL082W,IML2,3869
YJL081C,ARP4,2694
YJL080C,SCP160,49080
YJL079C,PRY1,2818
YJL078C,PRY3,16776
YJL077W-B,YJL077W-B,96
YJL077C,ICS3,96
YJL077W-A,YJL077W-A,0
YJL076W,NET1,13427
YJL075C,APQ13,183
YJL074C,SMC3,1599
YJL073W,JEM1,3277
YJL072C,PSF2,963
YJL071W,ARG2,1542
YJL070C,YJL070C,739
YJL069C,UTP18,5092
YJL068C,YJL068C,2446
YJL067W,YJL067W,189
YJL066C,MPM1,483
YJL065C,DLS1,177
YJL064W,YJL064W,4
YJL063C,MRPL8,1799
YJL062W-A,COA3,1467
YJL062W,LAS21,4112
YJL061W,NUP82,2521
YJL060W,BNA3,3596
YJL059W,YHC3,965
YJL058C,BIT61,714
YJL057C,IKS1,691
YJL056C,ZAP1,2474
YJL055W,YJL055W,1364
YJL054W,TIM54,3238
YJL053W,PEP8,1671
YJL052C-A,YJL052C-A,2
YJL052W,TDH1,1170
YJL051W,IRC8,3307
YJL050W,MTR4,8335
YJL049W,YJL049W,189
YJL048C,UBX6,2359
YJL047C-A,YJL047C-A,59
snR60,snR60,26
YJL047C,RTT101,1501
YJL046W,AIM22,491
tY(GUA)J1,tY(GUA)J1,0
tR(UCU)J1,tR(UCU)J1,0
tD(GUC)J2,tD(GUC)J2,1
YJL045W,YJL045W,122
YJL044C,GYP6,1396
YJL043W,YJL043W,28
YJL042W,MHP1,5097
YJL041W,NSP1,13148
YJL039C,NUP192,11715
tD(GUC)J3,tD(GUC)J3,2
tR(UCU)J2,tR(UCU)J2,0
YJL038C,LOH1,215
YJL037W,IRC18,41
tV(AAC)J,tV(AAC)J,9
YJL036W,SNX4,908
YJL035C,TAD2,373
YJL034W,KAR2,47628
YJL033W,HCA4,5139
YJL032W,YJL032W,1
YJL031C,BET4,478
YJL030W,MAD2,489
YJL029C,VPS53,3784
tM(CAU)J1,tM(CAU)J1,1
YJL028W,YJL028W,6
YJL027C,YJL027C,19
YJL026W,RNR2,10895
YJL026C-A,YJL026C-A,0
YJL025W,RRN7,1350
YJL024C,APS3,1526
tG(GCC)J1,tG(GCC)J1,0
YJL023C,PET130,203
YJL022W,YJL022W,7
YJL020C,BBC1,11843
YJL020W-A,YJL020W-A,0
YJL019W,MPS3,2003
YJL016W,YJL016W,1717
YJL015C,YJL015C,15
YJL014W,CCT3,13425
YJL013C,MAD3,360
YJL012C,VTC4,29860
YJL011C,RPC17,435
tK(CUU)J,tK(CUU)J,0
tW(CCA)J,tW(CCA)J,11
YJL010C,NOP9,3868
YJL009W,YJL009W,266
YJL008C,CCT8,11302
YJL007C,YJL007C,19
tM(CAU)J2,tM(CAU)J2,0
YJL006C,CTK2,735
tL(UAA)J,tL(UAA)J,4
YJL005W,CYR1,5580
YJL004C,SYS1,901
YJL003W,COX16,228
YJL002C,OST1,14890
YJL001W,PRE3,4654
YJR001W,AVT1,5373
YJR002W,MPP10,3678
YJR003C,YJR003C,2134
YJR004C,SAG1,1289
YJR005W,APL1,3147
YJR005C-A,YJR005C-A,2
YJR006W,POL31,2163
YJR007W,SUI2,14578
YJR008W,YJR008W,432
YJR009C,TDH2,137589
YJR010W,MET3,4847
YJR010C-A,SPC1,805
YJR011C,YJR011C,589
YJR012C,YJR012C,248
YJR013W,GPI14,1193
YJR014W,TMA22,3084
YJR015W,YJR015W,10620
YJR016C,ILV3,49103
YJR017C,ESS1,936
YJR018W,YJR018W,2
YJR019C,TES1,818
YJR020W,YJR020W,2
YJR021C,REC107,556
YJR022W,LSM8,0
YJR023C,YJR023C,33
YJR024C,MDE1,1970
YJR025C,BNA1,1957
YJR027W,YJR027W,13029
YJR026W,YJR026W,0
YJR028W,YJR028W,0
YJR029W,YJR029W,17
YJR030C,YJR030C,1706
YJR031C,GEA1,3393
YJR032W,CPR7,852
YJR033C,RAV1,2937
YJR034W,PET191,249
YJR035W,RAD26,553
YJR036C,HUL4,288
YJR037W,YJR037W,1
YJR038C,YJR038C,2
YJR039W,YJR039W,680
YJR040W,GEF1,1610
YJR041C,URB2,7168
YJR042W,NUP85,2432
YJR043C,POL32,1635
tM(CAU)J3,tM(CAU)J3,0
YJR044C,VPS55,2277
YJR045C,SSC1,78801
YJR046W,TAH11,2710
tS(AGA)J,tS(AGA)J,6
YJR047C,ANB1,264
YJR048W,CYC1,11783
YJR049C,UTR1,1365
YJR050W,ISY1,320
YJR051W,OSM1,1033
tG(GCC)J2,tG(GCC)J2,5
YJR052W,RAD7,411
YJR053W,BFA1,462
YJR054W,YJR054W,912
tR(CCU)J,tR(CCU)J,2
YJR055W,HIT1,108
tD(GUC)J4,tD(GUC)J4,0
YJR056C,YJR056C,601
tY(GUA)J2,tY(GUA)J2,2
YJR057W,CDC8,604
YJR058C,APS2,488
YJR059W,PTK2,5420
YJR060W,CBF1,2622
YJR061W,YJR061W,1334
YJR062C,NTA1,1356
YJR063W,RPA12,3259
YJR064W,CCT5,12044
YJR065C,ARP3,8591
YJR066W,TOR1,7885
YJR067C,YAE1,251
YJR068W,RFC2,2692
YJR069C,HAM1,1558
YJR070C,LIA1,16538
YJR071W,YJR071W,43
YJR072C,NPA3,4292
YJR073C,OPI3,2579
YJR074W,MOG1,1395
YJR075W,HOC1,7570
YJR076C,CDC11,2943
YJR077C,MIR1,16890
YJR078W,BNA2,477
YJR079W,YJR079W,15
YJR080C,AIM24,1704
YJR082C,EAF6,770
YJR083C,ACF4,789
YJR084W,CSN12,816
YJR085C,YJR085C,1056
YJR086W,STE18,688
YJR087W,YJR087W,1
YJR088C,EMC2,908
YJR089W,BIR1,592
YJR090C,GRR1,3967
YJR091C,JSN1,7380
YJR092W,BUD4,4384
YJR093C,FIP1,1874
YJR094C,IME1,405
IRT1,IRT1,172
YJR094W-A,RPL43B,18883
YJR095W,SFC1,15
YJR096W,YJR096W,731
YJR097W,JJJ3,168
YJR098C,YJR098C,479
YJR099W,YUH1,799
YJR100C,AIM25,766
tL(UAG)J,tL(UAG)J,0
YJR101W,RSM26,1296
YJR102C,VPS25,707
YJR103W,URA8,2663
YJR104C,SOD1,7708
YJR105W,ADO1,24916
YJR106W,ECM27,1919
YJR107W,YJR107W,1166
YJR108W,ABM1,44
YJR109C,CPA2,23905
YJR110W,YMR1,683
YJR111C,YJR111C,1565
YJR112W,NNF1,267
YJR112W-A,YJR112W-A,370
YJR113C,RSM7,2151
YJR114W,YJR114W,10
YJR115W,YJR115W,223
YJR116W,YJR116W,1977
YJR117W,STE24,13972
YJR118C,ILM1,597
YJR119C,JHD2,633
YJR120W,YJR120W,81
YJR121W,ATP2,69309
YJR122W,IBA57,946
YJR123W,RPS5,104018
YJR124C,YJR124C,2106
YJR125C,ENT3,3187
YJR126C,VPS70,2515
YJR127C,RSF2,2521
YJR128W,YJR128W,13
snR3,snR3,3400
YJR129C,YJR129C,868
YJR130C,STR2,1068
YJR131W,MNS1,1388
YJR132W,NMD5,5475
YJR133W,XPT1,1659
YJR134C,SGM1,788
YJR135C,MCM22,227
YJR135W-A,TIM8,1876
YJR136C,TTI2,570
YJR137C,MET5,18085
YJR138W,IML1,2172
YJR139C,HOM6,26268
YJR140C,HIR3,2325
YJR140W-A,YJR140W-A,0
YJR141W,YJR141W,565
YJR142W,YJR142W,1043
YJR143C,PMT4,22702
YJR144W,MGM101,1954
YJR145C,RPS4A,101066
YJR146W,YJR146W,182
YJR147W,HMS2,4235
YJR148W,BAT2,10211
YJR149W,YJR149W,566
YJR150C,DAN1,3
YJR151C,DAN4,820
YJR151W-A,YJR151W-A,3
YJR152W,DAL5,213
YJR153W,PGU1,398
YJR154W,YJR154W,159
YJR155W,AAD10,231
YJR156C,THI11,115
YJR157W,YJR157W,0
YJR158W,HXT16,0
YJR159W,SOR1,21
YJR160C,MPH3,46
YJR161C,COS5,355
YJR162C,YJR162C,0
YKL225W,YKL225W,0
YKL224C,PAU16,0
YKL223W,YKL223W,100
YKL222C,YKL222C,840
YKL221W,MCH2,221
YKL220C,FRE2,263
YKL219W,COS9,664
YKL218C,SRY1,1173
YKL217W,JEN1,355
YKL216W,URA1,5139
YKL215C,OXP1,3905
YKL214C,YRA2,1309
YKL213C,DOA1,2728
YKL212W,SAC1,10815
YKL211C,TRP3,6379
snR64,snR64,36
YKL210W,UBA1,24217
YKL209C,STE6,10566
tT(CGU)K,tT(CGU)K,3
YKL208W,CBT1,327
YKL207W,AIM27,3195
YKL206C,ADD66,2085
YKL205W,LOS1,7287
YKL204W,EAP1,4511
YKL203C,TOR2,5731
YKL202W,YKL202W,7
YKL201C,MNN4,1405
YKL198C,PTK1,2860
YKL197C,PEX1,1729
tN(GUU)K,tN(GUU)K,9
YKL196C,YKT6,7025
YKL195W,MIA40,2626
YKL194C,MST1,1129
YKL193C,SDS22,1831
YKL192C,ACP1,14205
YKL191W,DPH2,7290
YKL190W,CNB1,719
tL(UAA)K,tL(UAA)K,1
YKL189W,HYM1,851
YKL188C,PXA2,180
YKL187C,YKL187C,582
YKL186C,MTR2,3119
YKL185W,ASH1,7985
YKL184W,SPE1,7547
YKL183C-A,YKL183C-A,75
YKL183W,LOT5,1653
YKL182W,FAS1,204692
YKL181W,PRS1,12610
YKL180W,RPL17A,72562
YKL179C,COY1,1653
YKL178C,STE3,76
YKL177W,YKL177W,0
YKL176C,LST4,6921
YKL175W,ZRT3,4473
YKL174C,TPO5,2551
YKL173W,SNU114,2391
YKL172W,EBP2,3156
YKL171W,NNK1,1459
YKL170W,MRPL38,28
YKL169C,YKL169C,6
YKL168C,KKQ8,1178
YKL167C,MRP49,591
YKL166C,TPK3,597
YKL165C-A,YKL165C-A,16
YKL165C,MCD4,7751
tE(UUC)K,tE(UUC)K,0
YKL164C,PIR1,55858
YKL163W,PIR3,436
YKL162C-A,YKL162C-A,60
YKL162C,YKL162C,288
YKL161C,KDX1,1458
YKL160W,ELF1,2026
YKL159C,RCN1,603
YKL157W,APE2,15159
YKL156W,RPS27A,2940
YKL156C-A,YKL156C-A,0
YKL155C,RSM22,1141
YKL154W,SRP102,1507
tR(UCU)K,tR(UCU)K,6
YKL153W,YKL153W,6660
YKL152C,GPM1,37855
YKL151C,YKL151C,896
YKL150W,MCR1,4634
YKL149C,DBR1,320
YKL148C,SDH1,5587
YKL147C,YKL147C,8
YKL146W,AVT3,4204
YKL145W,RPT1,4166
YKL145W-A,YKL145W-A,0
YKL144C,RPC25,1012
YKL143W,LTV1,1587
YKL142W,MRP8,1863
YKL141W,SDH3,4745
YKL140W,TGL1,3039
YKL139W,CTK1,854
YKL138C-A,HSK3,205
YKL138C,MRPL31,1041
YKL137W,CMC1,526
YKL136W,YKL136W,25
YKL135C,APL2,4445
YKL134C,OCT1,1381
YKL133C,YKL133C,133
YKL132C,RMA1,220
YKL131W,YKL131W,22
YKL130C,SHE2,1040
YKL129C,MYO3,3460
YKL128C,PMU1,3201
tK(CUU)K,tK(CUU)K,12
YKL127W,PGM1,8052
YKL126W,YPK1,6048
YKL125W,RRN3,1991
YKL124W,SSH4,408
YKL123W,YKL123W,2
YKL122C,SRP21,2534
YKL121W,DGR2,1235
YKL120W,OAC1,9177
YKL119C,VPH2,807
YKL118W,YKL118W,0
tA(AGC)K1,tA(AGC)K1,0
YKL117W,SBA1,5825
YKL116C,PRR1,2722
YKL115C,YKL115C,89
YKL114C,APN1,1505
YKL113C,RAD27,1469
YKL112W,ABF1,4853
YKL111C,YKL111C,19
YKL110C,KTI12,2949
YKL109W,HAP4,2301
YKL108W,SLD2,896
YKL107W,YKL107W,123
YKL106C-A,YKL106C-A,6
YKL106W,AAT1,4142
YKL105C,YKL105C,2273
YKL104C,GFA1,16248
YKL103C,LAP4,3057
YKL102C,YKL102C,42
YKL101W,HSL1,6244
YKL100C,YKL100C,4563
YKL100W-A,YKL100W-A,0
YKL099C,UTP11,976
YKL098W,MTC2,918
YKL097C,YKL097C,4
YKL096C-B,YKL096C-B,1
YKL096W-A,CWP2,88615
YKL096W,CWP1,7386
YKL095W,YJU2,435
YKL094W,YJU3,2907
YKL093W,MBR1,494
YKL092C,BUD2,1771
YKL091C,YKL091C,586
YKL090W,CUE2,735
YKL089W,MIF2,428
YKL088W,CAB3,1302
YKL087C,CYT2,1472
YKL086W,SRX1,11
YKL085W,MDH1,4482
YKL084W,HOT13,1712
YKL083W,YKL083W,25
YKL082C,RRP14,383
YKL081W,TEF4,98347
snR38,snR38,81
YKL080W,VMA5,20416
YKL079W,SMY1,1408
YKL078W,DHR2,2331
YKL077W,YKL077W,7371
YKL076C,PSY1,255
YKL075C,YKL075C,554
YKL074C,MUD2,907
YKL073W,LHS1,4989
YKL072W,STB6,727
tW(CCA)K,tW(CCA)K,27
YKL071W,YKL071W,420
YKL070W,YKL070W,570
YKL069W,YKL069W,854
tV(AAC)K1,tV(AAC)K1,1
YKL068W-A,YKL068W-A,327
YKL068W,NUP100,11403
tH(GUG)K,tH(GUG)K,4
YKL067W,YNK1,400
YKL066W,YKL066W,84
YKL065W-A,YKL065W-A,3
YKL065C,YET1,2208
YKL064W,MNR2,4098
YKL063C,YKL063C,793
YKL062W,MSN4,3276
YKL061W,BLI1,114
YKL060C,FBA1,671832
YKL059C,MPE1,1473
YKL058W,TOA2,563
YKL057C,NUP120,6681
YKL056C,TMA19,82613
YKL055C,OAR1,333
YKL054C,DEF1,26858
YKL053C-A,MDM35,823
YKL053W,YKL053W,3
YKL052C,ASK1,590
YKL051W,SFK1,1542
YKL050C,YKL050C,244
YKL049C,CSE4,282
YKL048C,ELM1,700
YKL047W,YKL047W,1698
YKL046C,DCW1,2708
YKL045W,PRI2,973
YKL044W,YKL044W,1073
YKL043W,PHD1,9442
YKL042W,SPC42,1330
YKL041W,VPS24,573
YKL040C,NFU1,1677
YKL039W,PTM1,6378
snR69,snR69,507
YKL038W,RGT1,3773
YKL037W,AIM26,15
YKL036C,YKL036C,14
YKL035W,UGP1,8990
YKL034W,TUL1,2060
YKL033W-A,YKL033W-A,5070
YKL033W,TTI1,1249
tV(AAC)K2,tV(AAC)K2,17
YKL032C,IXR1,10228
YKL031W,YKL031W,19
YKL030W,YKL030W,296
YKL029C,MAE1,10493
YKL028W,TFA1,1648
YKL027W,YKL027W,1440
YKL026C,GPX1,37
YKL025C,PAN3,4332
YKL024C,URA6,5764
YKL023C-A,YKL023C-A,2062
YKL023W,YKL023W,657
YKL022C,CDC16,1762
YKL021C,MAK11,2876
YKL020C,SPT23,5516
YKL019W,RAM2,2795
YKL018C-A,YKL018C-A,167
YKL018W,SWD2,2201
YKL017C,HCS1,787
YKL016C,ATP7,8210
YKL015W,PUT3,2696
YKL014C,URB1,8051
YKL013C,ARC19,3645
YKL012W,PRP40,888
YKL011C,CCE1,631
YKL010C,UFD4,4260
YKL009W,MRT4,4941
YKL008C,LAC1,2465
YKL007W,CAP1,2387
YKL006C-A,SFT1,1677
snR87,snR87,92
YKL006W,RPL14A,20369
YKL005C,BYE1,839
YKL004W,AUR1,12246
YKL003C,MRP17,719
YKL002W,DID4,649
YKL001C,MET14,2112
YKR001C,VPS1,11751
YKR002W,PAP1,2326
YKR003W,OSH6,2562
YKR004C,ECM9,448
YKR005C,YKR005C,179
YKR006C,MRPL13,1638
YKR007W,MEH1,915
YKR008W,RSC4,1951
YKR009C,FOX2,800
tL(CAA)K,tL(CAA)K,14
YKR010C,TOF2,1086
YKR011C,YKR011C,1031
YKR012C,YKR012C,21
YKR013W,PRY2,9533
YKR014C,YPT52,1587
YKR015C,YKR015C,340
YKR016W,FCJ1,2350
YKR017C,YKR017C,387
YKR018C,YKR018C,3984
YKR019C,IRS4,803
YKR020W,VPS51,361
YKR021W,ALY1,3234
YKR022C,NTR2,324
YKR023W,YKR023W,317
YKR024C,DBP7,2572
YKR025W,RPC37,1627
YKR026C,GCN3,2454
tR(ACG)K,tR(ACG)K,2
YKR027W,BCH2,1704
YKR028W,SAP190,4892
YKR029C,SET3,805
YKR030W,GMH1,1532
YKR031C,SPO14,3070
YKR032W,YKR032W,3
YKR033C,YKR033C,0
YKR034W,DAL80,141
YKR035C,OPI8,3
YKR035W-A,DID2,0
YKR036C,CAF4,1249
YKR037C,SPC34,959
YKR038C,KAE1,2845
tD(GUC)K,tD(GUC)K,5
YKR039W,GAP1,21864
tA(AGC)K2,tA(AGC)K2,0
YKR040C,YKR040C,0
YKR041W,YKR041W,43
YKR042W,UTH1,51935
YKR043C,YKR043C,9603
YKR044W,UIP5,2164
YKR045C,YKR045C,568
YKR046C,PET10,9858
YKR047W,YKR047W,479
YKR048C,NAP1,13755
YKR049C,FMP46,819
YKR050W,TRK2,2110
YKR051W,YKR051W,563
YKR052C,MRS4,887
YKR053C,YSR3,516
YKR054C,DYN1,4023
YKR055W,RHO4,911
YKR056W,TRM2,4770
YKR057W,RPS21A,2202
YKR058W,GLG1,366
YKR059W,TIF1,14841
YKR060W,UTP30,1069
YKR061W,KTR2,442
snR42,snR42,25441
YKR062W,TFA2,1287
YKR063C,LAS1,771
YKR064W,OAF3,1169
YKR065C,PAM17,3427
YKR066C,CCP1,4124
YKR067W,GPT2,2425
YKR068C,BET3,1394
YKR069W,MET1,1218
YKR070W,YKR070W,911
YKR071C,DRE2,9971
YKR072C,SIS2,4806
YKR073C,YKR073C,46
tK(UUU)K,tK(UUU)K,7
YKR074W,AIM29,1707
YKR075C,YKR075C,535
YKR075W-A,YKR075W-A,0
YKR076W,ECM4,536
YKR077W,MSA2,2462
YKR078W,YKR078W,683
YKR079C,TRZ1,2492
YKR080W,MTD1,1083
YKR081C,RPF2,2732
YKR082W,NUP133,4722
YKR083C,DAD2,223
YKR084C,HBS1,2993
YKR085C,MRPL20,1385
YKR086W,PRP16,1708
YKR087C,OMA1,718
YKR088C,TVP38,2203
YKR089C,TGL4,2882
YKR090W,PXL1,3326
YKR091W,SRL3,1803
YKR092C,SRP40,5979
YKR093W,PTR2,29406
YKR094C,RPL40B,54320
YKR095W,MLP1,2518
YKR095W-A,PCC1,472
YKR096W,YKR096W,2829
YKR097W,PCK1,128
YKR098C,UBP11,890
YKR099W,BAS1,2669
YKR100C,SKG1,1272
YKR101W,SIR1,303
YKR102W,FLO10,570
YKR103W,NFT1,308
YKR104W,YKR104W,98
YKR105C,VBA5,103
YKR106W,YKR106W,198
YEL077C,YEL077C,638
YEL077W-A,YEL077W-A,0
YEL076C-A,YEL076C-A,0
YEL076C,YEL076C,2
YEL075W-A,YEL075W-A,0
YEL075C,YEL075C,0
YEL074W,YEL074W,51
YEL073C,YEL073C,100
YEL072W,RMD6,363
YEL071W,DLD3,13956
YEL070W,DSF1,21
YEL069C,HXT13,234
YEL068C,YEL068C,647
YEL067C,YEL067C,192
YEL066W,HPA3,672
YEL065W,SIT1,1725
YEL064C,AVT2,575
YEL063C,CAN1,3649
YEL062W,NPR2,1255
YEL061C,CIN8,1113
YEL060C,PRB1,10411
YEL059C-A,SOM1,292
YEL059W,HHY1,23
YEL058W,PCM1,6714
YEL057C,YEL057C,119
YEL056W,HAT2,2994
YEL055C,POL5,9557
snR80,snR80,3517
YEL054C,RPL12A,24650
YEL053W-A,YEL053W-A,20
YEL053C,MAK10,2612
YEL052W,AFG1,1760
YEL051W,VMA8,6660
YEL050W-A,YEL050W-A,85
YEL050C,RML2,1869
snR67,snR67,749
snR53,snR53,60
tG(GCC)E,tG(GCC)E,3
YEL049W,PAU2,35
YEL048C,TCA17,460
YEL047C,YEL047C,5693
YEL046C,GLY1,19319
YEL045C,YEL045C,115
YEL044W,IES6,997
YEL043W,YEL043W,6126
YEL042W,GDA1,15472
YEL041W,YEF1,270
YEL040W,UTR2,29505
YEL039C,CYC7,79
YEL038W,UTR4,1254
YEL037C,RAD23,5860
YEL036C,ANP1,4907
YEL035C,UTR5,28
YEL034C-A,YEL034C-A,18
YEL034W,HYP2,0
YEL033W,MTC7,20
tS(AGA)E,tS(AGA)E,0
YEL032W,MCM3,6200
YEL032C-A,YEL032C-A,0
YEL031W,SPF1,30709
YEL030C-A,YEL030C-A,17
YEL030W,ECM10,372
YEL029C,BUD16,1087
YEL028W,YEL028W,146
tM(CAU)E,tM(CAU)E,4
YEL027W,VMA3,14346
YEL026W,SNU13,17117
YEL025C,YEL025C,2056
YEL024W,RIP1,5029
YEL023C,YEL023C,147
YEL022W,GEA2,7358
YEL021W,URA3,1655
YEL020C-B,YEL020C-B,0
YEL020W-A,TIM9,704
RPR1,RPR1,87461
YEL020C,YEL020C,696
YEL019C,MMS21,362
YEL018C-A,YEL018C-A,0
YEL018W,EAF5,109
YEL017C-A,PMP2,4779
YEL017W,GTT3,3177
YEL016C,NPP2,1017
YEL015W,EDC3,3735
YEL014C,YEL014C,82
YEL013W,VAC8,6772
tQ(UUG)E2,tQ(UUG)E2,9
YEL012W,UBC8,432
YEL011W,GLC3,1223
tK(CUU)E1,tK(CUU)E1,413
YEL010W,YEL010W,4
YEL009C-A,YEL009C-A,3
tR(UCU)E,tR(UCU)E,5
YEL009C,GCN4,28120
YEL008W,YEL008W,57
YEL008C-A,YEL008C-A,0
YEL007W,YEL007W,9230
YEL006W,YEA6,1588
YEL005C,VAB2,385
YEL004W,YEA4,629
YEL003W,GIM4,966
YEL002C,WBP1,10364
YEL001C,IRC22,2870
YER001W,MNN1,13212
YER002W,NOP16,1060
YER003C,PMI40,12662
YER004W,FMP52,2830
YER005W,YND1,2100
YER006W,NUG1,10475
YER006C-A,YER006C-A,9
YER007W,PAC2,252
YER007C-A,TMA20,1956
snR14,snR14,826
YER008C,SEC3,3527
YER009W,NTF2,9712
YER010C,YER010C,2206
YER011W,TIR1,770
tE(UUC)E1,tE(UUC)E1,0
YER012W,PRE1,3577
YER013W,PRP22,1547
YER014W,HEM14,913
YER014C-A,BUD25,0
YER015W,FAA2,716
YER016W,BIM1,946
YER017C,AFG3,5447
YER018C,SPC25,950
YER019W,ISC1,3098
YER019C-A,SBH2,4294
YER020W,GPA2,1748
YER021W,RPN3,8815
YER022W,SRB4,1546
YER023W,PRO3,6484
YER023C-A,YER023C-A,0
YER024W,YAT2,769
YER025W,GCD11,23858
tH(GUG)E1,tH(GUG)E1,0
YER026C,CHO1,3169
YER027C,GAL83,4493
YER028C,MIG3,744
YER029C,SMB1,699
YER030W,CHZ1,885
YER031C,YPT31,3821
YER032W,FIR1,3815
YER033C,ZRG8,1601
YER034W,YER034W,853
YER035W,EDC2,1120
YER036C,ARB1,24403
YER037W,PHM8,2150
YER038C,KRE29,954
YER038W-A,YER038W-A,1
YER039C,HVG1,34
YER039C-A,YER039C-A,44
YER040W,GLN3,2524
YER041W,YEN1,784
YER042W,MXR1,2209
YER043C,SAH1,77107
YER044C,ERG28,7365
YER044C-A,MEI4,128
YER045C,ACA1,1440
YER046W,SPO73,270
YER046W-A,YER046W-A,14
YER047C,SAP1,1573
YER048C,CAJ1,2390
tQ(UUG)E1,tQ(UUG)E1,0
YER048W-A,ISD11,580
YER049W,TPA1,9807
YER050C,RSM18,1567
YER051W,JHD1,761
YER052C,HOM3,18296
YER053C,PIC2,691
YER053C-A,YER053C-A,541
YER054C,GIP2,185
YER055C,HIS1,15614
YER056C,FCY2,12059
YER056C-A,RPL34A,45652
YER057C,HMF1,2569
YER058W,PET117,140
YER059W,PCL6,1251
YER060W,FCY21,2312
YER060W-A,FCY22,808
YER061C,CEM1,1088
YER062C,HOR2,2023
YER063W,THO1,1412
YER064C,YER064C,4839
YER065C,ICL1,1145
tS(UGA)E,tS(UGA)E,2
YER066W,RRT13,55
YER066C-A,YER066C-A,32
YER067W,RGI1,0
YER067C-A,YER067C-A,0
YER068W,MOT2,4372
YER068C-A,YER068C-A,6
YER069W,ARG5,6,7775
YER070W,RNR1,27123
YER071C,YER071C,410
YER072W,VTC1,14493
YER073W,ALD5,9082
YER074W,RPS24A,16576
YER074W-A,YOS1,1887
YER075C,PTP3,2994
tA(UGC)E,tA(UGC)E,8
YER076C,YER076C,343
YER076W-A,YER076W-A,37
YER077C,YER077C,1203
YER078C,ICP55,2099
YER078W-A,YER078W-A,18
YER079W,YER079W,469
YER079C-A,YER079C-A,0
YER080W,AIM9,4837
SRG1,SRG1,425
YER081W,SER3,3123
YER082C,UTP7,3977
YER083C,GET2,4156
YER084W,YER084W,63
YER084W-A,YER084W-A,0
YER085C,YER085C,0
YER086W,ILV1,24681
YER087W,AIM10,536
YER087C-A,YER087C-A,32
YER087C-B,SBH1,5186
YER088C,DOT6,6428
YER088C-A,YER088C-A,245
YER088W-B,YER088W-B,0
YER089C,PTC2,9036
YER090W,TRP2,11566
YER090C-A,YER090C-A,0
YER091C,MET6,104977
YER091C-A,YER091C-A,1
YER092W,IES5,580
YER093C,TSC11,2272
YER093C-A,AIM11,471
YER094C,PUP3,6099
YER095W,RAD51,1292
YER096W,SHC1,206
tE(UUC)E2,tE(UUC)E2,3
YER097W,YER097W,406
YER098W,UBP9,608
YER099C,PRS2,1321
YER100W,UBC6,3186
YER101C,AST2,481
YER102W,RPS8B,28752
YER103W,SSA4,474
YER104W,RTT105,295
YER105C,NUP157,10600
YER106W,MAM1,17
YER107C,GLE2,2288
YER107W-A,YER107W-A,49
YER110C,KAP123,59818
YER111C,SWI4,1838
YER112W,LSM4,1412
YER113C,TMN3,3716
YER114C,BOI2,4813
YER115C,SPR6,449
YER116C,SLX8,578
YER117W,RPL23B,33547
